text_combined,label
f hpl nom eff may 1 2001 dickinson fyi bob forwarded robert cotten hou ect 04 30 2001 10 46 bob withers 04 30 2001 09 06 14 bob cotten e mail cc stretch brennan subject f hpl nom eff may 1 2001 dickinson estimated dickinson nomination month may 2001 hpl nomination volume effective 5 1 2001 600 mmbtu day kcs resources 8 8 ths _ _ _ _ _ 600 mmbtu day total assumed btu factor 1 083 14 65 dry need additional information kcs field contact stretch brennan victoria 512 576 1005 transaction kcs buy sell place hpl therefore production point nomination needs trigger mirrored nomination redelivery point currently riverside bob withers kcs energy inc 5555 san felipe suite 1200 houston tx 77056 voice 713 964 9434 fax 713 877 1394,0
f hpl nom eff may 1 2001 nomination may 1 available today nom rolled april 5 100 nomination 5 000 made retroactive may 1 bob forwarded robert cotten hou ect 05 01 2001 01 46 pm bob withers 05 01 2001 12 13 02 pm bob cotten e mail cc tom acton e mail knox westmoreland stretch brennan subject f hpl nom eff may 1 2001 estimated josey ranch nomination month may 2001 hpl nomination volume effective 5 1 2001 5 000 mmbtu day kcs resources 1 200 mmbtu day texaco 6 200 mmbtu day total assumed btu factor 1 078 14 65 dry need additional information kcs field contact stretch brennan victoria 512 576 1005 bob withers kcs energy inc 5555 san felipe suite 1200 houston tx 77056 voice 713 964 9434 fax 713 877 1394,0
may wellhead spot purchases request bob still concern april nom take zero could possibility allocations group adding volumes barrett april deal would incorrect vlt original message cotten robert sent thursday april 26 2001 9 27 taylor vance l cc weissman george daren j farmer hou ect enron graves melissa susan smith hou ect enron subject may wellhead spot purchases request vance based information nominations revised effective may 1 2001 counterparty meter orig nom rev nom barrett resources 0435 1 536 0 seneca resources 0435 3 073 4 609 total 4 609 4 609 bob vance l taylor enron enronxgate 04 25 2001 08 42 robert cotten hou ect ect cc george weissman hou ect ect susan smith enron enronxgate melissa graves enron enronxgate subject may wellhead spot purchases request bob hplc continues purchase gas ocean seneca term basis firm tickets submitted april origination beginning month april barrett selling gas joa seneca therefore 100 barrett production paid seneca consequently see tickets sitara counterparties let know vlt x 36353 original message cotten robert sent tuesday april 24 2001 6 20 pm taylor vance l cc weissman george subject may wellhead spot purchases request vance still purchasing gas meter 435 barrett resources ocean energy seneca resources george spreadsheet termed deals termed mariner st mary land walter oil gas meridian resource bob vance l taylor enron enronxgate 04 24 2001 04 25 pm robert cotten hou ect ect cc janie aguayo hou ect ect lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect donald p reinhardt enron enronxgate susan smith enron enronxgate melissa graves enron enronxgate george weissman hou ect ect subject may wellhead spot purchases request bob hplc purchasing wellhead gas producers listed production month may 2001 production purchased spot basis deal tickets created entered sitara based following information counterparty meter volume price apache corporation 0435 1409 mmbtu 100 hsc less 0 10 whiting petroleum corp 6523 113 mmbtu 85 hsc el paso merchant energy lp 5923 622 mmbtu 100 hsc less 0 26 el paso merchant energy lp 5848 203 mmbtu 85 hsc swift energy 2630 21 mmbtu 100 hsc less 1 38 duke energy trading marketing 6347 147 mmbtu 85 hsc hesco gathering oil co 6063 289 mmbtu 85 hsc embassy natural gas inc 6598 lmmbtu 85 hsc stone energy 9696 2745 mmbtu 100 hsc less 0 20 houston exploration 9696 3407 mmbtu 100 hsc less 0 20 amerada hess hess energy svcs 0435 1104 mmbtu 100 hsc less 0 14 crosstex energy services ltd 0435 656 mmbtu 100 hsc less 0 12 tri union development 0435 149 mmbtu 100 hsc less 0 055 ranger oil company 9871 200 mmbtu 85 hsc 300 producer svcs deals tracked im wellhead portfolio attached gathering contract additionally possible please confirm apache crosstex deals expect receive term firm contracts near future thanks vlt x 3 6353,0
conoco inc katy tailgate contract 96001985 sitara 334995 bob referenced contract dated 1 1 96 amended effective 4 1 2000 include evergreen provision thus please add may 2001 existing sitara deal 334995 current price 90 ifhsc volume 155 mmbtu please prepare circulate termination letter 96001985 george x 3 6992 forwarded george weissman hou ect 04 30 2001 02 11 pm john peyton 04 30 2001 01 08 pm george weissman hou ect ect cc subject conoco katy contract please send conoco mike luchetti two month month contracts april may volumes around 150 200 mmbtu day facility number 10077 exxon plant hpl katy gas purchased contract expired april 1 2001 contract 012 19785 113 thank john,0
spinnaker exploration company l l c n padre block 883 l offshore kleberg county texas contract 96047295 meter 098 9862 098 9848 platform thanks bob turns due operational issues additional 10 000 may come next week spinnaker problems dealing condensate associated gas may proper equipment place allow additional gas flow also handle additional condensate associated gas keep posted george 713 571 3159 enron north america corp robert cotten 05 02 2001 04 23 pm george weissman hou ect ect cc daren j farmer hou ect brian riley hou ect ect melissa graves hou ect mike morris corp enron enron gerald lofton hou ect ect subject spinnaker exploration company l l c n padre block 883 l offshore kleberg county texas contract 96047295 meter 098 9862 098 9848 platform george texas general land office transport volume pops may nominated 4 800 deal 535132 initially set wellhead purchase texas general land office transport volume 4 800 comprises approximately 22 total volume nominated meter bob enron north america corp george weissman 05 02 2001 02 38 pm robert cotten hou ect ect cc daren j farmer hou ect brian riley hou ect ect melissa graves hou ect mike morris corp enron enron gerald lofton hou ect ect subject spinnaker exploration company l l c n padre block 883 l offshore kleberg county texas contract 96047295 meter 098 9862 098 9848 platform bob currently total 16 817 mmbtu nominated purchases meter 098 9862 follows spinnaker exploration company l l c sit 379424 5 886 27 ranger oil company sit 533410 5 886 27 houston exploration company sit 535119 5 045 23 appears texas general land office transport volume properly included sitara may see deal 535132 shows 0 expectted volume texas glo historically transported 23 gas n padre block 883 l starts flowing incremental 10 000 mmbtu allocated deals mentioned based proportions shown george 713 571 9159 forwarded george weissman hou ect 05 02 2001 01 51 pm vance l taylor enron enronxgate 05 02 2001 01 51 pm george weissman hou ect ect cc subject fw npi 883 additional volume next week fyi thanks vlt original message sweeney christy sent wednesday may 02 2001 10 56 vance l taylor hou ect enron subject npi 883 additional volume next week forwarded christy sweeney hou ect 05 02 2001 10 52 billyoung 3 aol com 05 02 2001 10 16 43 christine marcus glo state tx us tjones spinexp com cc llipperdt houstonexp com patb cnrl com christy sweeney enron com subject npi 883 additional volume next week christine spinnaker expects gradually increase flow rate npi 883 10 mmcfd mmcfd commencing next week,0
gulf coast pipeline company dyersdale area harris co tx meters 4555 6677 9618 9889 daren fyi meter set yet bob forwarded robert cotten hou ect 05 03 2001 01 33 pm enron north america corp george weissman 05 03 2001 11 01 karl stewart hou ect ect cc robert cotten hou ect ect donna consemiu hou ect ect melissa graves hou ect cynthia hakemack hou ect ect subject gulf coast pipeline company dyersdale area harris co tx meters 4555 6677 9618 9889 karl please activate meter 098 9889 bob attach deal 752482 george 713 571 3159 forwarded george weissman hou ect 05 03 2001 10 54 enron north america corp george weissman 05 02 2001 04 32 pm robert cotten hou ect ect cc mike morris corp enron enron melissa graves hou ect cynthia hakemack hou ect ect subject gulf coast pipeline company dyersdale area harris co tx meters 4555 6677 9618 rate 9889 agreed parties may please make sure proper transport rate attached sitara deal follows meter 6677 sitara 166026 lynx energy company inc 0 20 march 0 65 april may meter 4555 sitara 139067 danex energy company 0 65 may meter 9618 sitara 138233 gulf coast pipeline company 0 65 may meter 9889 sitara 752482 p operating company 0 65 may 6 1 96 gas gathering agreement terminated effective 5 31 01 replaced agreement dated 6 1 01 gulf coast pipeline partners l p houston pipe line company george 713 571 3159 forwarded george weissman hou ect 05 02 2001 02 43 pm michael w morris 05 02 2001 02 14 pm george weissman hou ect ect cc subject transport rates gulf coast pipeline partners george informed incorrectley transport rates gulf coast march april may meter 6677 march rate 20 april rate 65 may rate 65 meter 4555 may rate 65 meter 9618 may rate 65 need amend current gulf coast contract reflect changes told tom cones would amendment first next week,0
marshall hpl meter 6296 volume increase effective may 19 2001 daren already change nomination bob forwarded robert cotten hou ect 05 21 2001 07 54 suzanne _ saldivar eogresources com 05 18 2001 10 14 51 michael w morris enron com rcotten enron com cc subject marshall hpl meter 6296 volume increase effective may 19 2001 increase sales nominations referenced meter 500 mmbtu effective may 21 learned el paso pg increases volume eog resources available sale please contact questions concerns thanks suzanne saldivar sr marketing administrator 713 651 6858,0
wellhead adjustments may 2001 daren please see attached file bob,0
gulf coast pipeline company dyersdale area harris co tx meters 4555 6677 9618 9889 george deal 752482 edited reflect hpl meter 9889 initially deal created location gulf coast pipeline company bob enron north america corp george weissman 05 03 2001 11 01 karl stewart hou ect ect cc robert cotten hou ect ect donna consemiu hou ect ect melissa graves hou ect cynthia hakemack hou ect ect subject gulf coast pipeline company dyersdale area harris co tx meters 4555 6677 9618 9889 karl please activate meter 098 9889 bob attach deal 752482 george 713 571 3159 forwarded george weissman hou ect 05 03 2001 10 54 enron north america corp george weissman 05 02 2001 04 32 pm robert cotten hou ect ect cc mike morris corp enron enron melissa graves hou ect cynthia hakemack hou ect ect subject gulf coast pipeline company dyersdale area harris co tx meters 4555 6677 9618 rate 9889 agreed parties may please make sure proper transport rate attached sitara deal follows meter 6677 sitara 166026 lynx energy company inc 0 20 march 0 65 april may meter 4555 sitara 139067 danex energy company 0 65 may meter 9618 sitara 138233 gulf coast pipeline company 0 65 may meter 9889 sitara 752482 p operating company 0 65 may 6 1 96 gas gathering agreement terminated effective 5 31 01 replaced agreement dated 6 1 01 gulf coast pipeline partners l p houston pipe line company george 713 571 3159 forwarded george weissman hou ect 05 02 2001 02 43 pm michael w morris 05 02 2001 02 14 pm george weissman hou ect ect cc subject transport rates gulf coast pipeline partners george informed incorrectley transport rates gulf coast march april may meter 6677 march rate 20 april rate 65 may rate 65 meter 4555 may rate 65 meter 9618 may rate 65 need amend current gulf coast contract reflect changes told tom cones would amendment first next week,0
suemar berryman well inlet gulf plains plant undernom see berryman well meter 989766 ticket 470753 flowing 25 500 dth day currently scheduled 20 046 may need bump thank mary,0
shoreline gas inc shoreline buhler central point meter 098 9860 bob shoreline requested hpl change current nomination meter 098 9860 2 473 mmbtu 4 150 mmbtu effective 5 12 2001 sitara deal 453067 george x 3159 forwarded george weissman hou ect 05 11 2001 04 06 pm donna consemiu 09 29 2000 01 27 pm molly l carriere hou ect ect clem cernosek hou ect ect gary hanks hou ect ect james mckay hou ect ect michael w morris hou ect ect jack simunek hou ect ect chris sonneborn hou ect ect david stadnick hou ect ect steve van hooser hou ect ect esther buckley hou ect ect donna consemiu hou ect ect nathan l hlavaty hou ect ect steve hpl schneider hou ect ect nagesh kavi hou ect ect melissa graves hou ect ect mary smith hou ect ect jackie young hou ect ect vance l taylor hou ect ect fred boas hou ect ect j r fosdick gco enron enron vicente sarmiento gco enron enron reid hansen gco enron enron cheryl jones gpgfin enron enron gary anderson gpgfin enron enron jackie morgan hou ect ect amelia alland hou ect ect george weissman hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect pat clynes corp enron enron cheryl dudley hou ect ect shawna flynn hou ect ect audrey neil hou ect ect michael eiben hou ect ect anita luong hou ect ect jennifer pattison hou ect ect howard b camp hou ect ect robert cotten hou ect ect sabrae zajac hou ect ect earl tisdale hou ect ect cathy l harris hou ect ect cc subject revision new hpl meter hollimon central point meter 098 9860 revision name change name changed shoreline buhler central point match work order donna consemiu 09 29 2000 08 09 cc subject new hpl meter hollimon central point meter 098 9860 fyi houston pipe line meter set global facilities meter 098 9860 facility number 515228 name hollimon central point type producer connection system 550 victoria texas city junction mainline rate zone 23 tom conner trade zone 5 edna flow direction receipt drn 286538 lateral work order please call ext 3 3446 questions donna,0
wellhead adjustments may 2001 daren please see attached spreadsheet bob,0
revised wellhead adjustments may 2001 daren please see attached spreadsheet changes requested kcs meter 9658 stand alone purchase buy sell kcs meters 9797 3543 bob,0
wellhead adjustments may 2001 adjustments made volumes avg column attached spreadsheet effective 5 17 01 bob daren j farmer enron enronxgate 05 17 2001 11 00 robert cotten hou ect ect cc george f smith enron enronxgate subject wellhead adjustments may 2001 bob looking trends meters made adjustments highlighted blue please use changes enter deal changes sitara let know questions original message cotten robert sent thursday may 17 2001 10 38 daren j farmer hou ect enron subject wellhead adjustments may 2001 importance high daren please see attached file bob,0
may 2001 nomination attachment provides details amended total wellhead nomination may 2001 693 465 mmbtu changes nomination 695 059 mmbtu submitted 4 24 2001 noted red column k note still approximately 22 meters actual flow march appear facilitation location report may similarly still approximately 20 meters actual flow march appear facilitation location report may intend review cleanup issues submitting june nomination george 713 571 3159 forwarded george weissman hou ect 05 11 2001 07 32 enron north america corp george weissman 04 24 2001 12 06 pm robert cotten hou ect ect cc daren j farmer hou ect brian riley hou ect ect melissa graves hou ect subject may 2001 nomination attachment provides details total wellhead nomination may 2001 695 059 mmbtu george forwarded george weissman hou ect 04 24 2001 11 58 enron north america corp robert cotten 04 24 2001 10 12 george weissman hou ect ect cc vance l taylor hou ect daren j farmer hou ect melissa graves hou ect edward terry hou ect ect subject may 2001 nomination george following answers questions 1 2 nomination pay meter 9862 3 past purchase listed spreadsheet maintained risk group 4 4 24 01 comstock nomination 43 681 kerr mcgee 29 037 5 purchase listed spreadsheet maintained separately file daren best knowledge good wellhead purchase bob enron north america corp george weissman 04 24 2001 08 03 robert cotten hou ect ect cc vance l taylor hou ect daren j farmer hou ect melissa graves hou ect subject may 2001 nomination bob questions based information facilitation location report 1 meter 9643 hgpl hpl stratton tejones operating corporation sitara 266970 purchase meter 9638 freeman prod maxine field trade zone 18 2 presume counting meter 9848 north padre island blk 8 meter 9862 lehman spinnaker onshore gas 3 meter 3536 seahawk mat plt 520 eog resources sitara 725391 purchase properly wellhead book 4 meter 6884 pgtt junction 16 lease comstock oil gas inc kerr mcgee oil gas onshore l p sitara 125899 132975 comstock volume exceed kerr mcgee volume together two volumes approximately 73 000 currently comstock volume 8 600 kerr mcgee volume 25 000 look 38 000 short 5 meter 639 hannah nash coral energy resources l p sitara 659998 purchase properly wellhead book looking 10 old deals think may addition adding new deals flow may done noon george,0
wellhead volumes adjusted may 2001 wellhead volumes adjusted avg column attached spreadsheet effective 5 8 01 bob,0
cobra operating meter 9748 volume revised 0 5 000 deal 137205 effective 5 30 5 31 01 bob,0
marathon oil company meter 098 6599 nacogodoches co tx deal 705819 forwarded julie meyers hou ect 05 29 2001 04 52 pm enron north america corp george weissman 05 29 2001 03 44 pm julie meyers hou ect ect cc melissa graves hou ect brian riley hou ect ect mike morris corp enron enron tom acton corp enron enron bcc julie meyers hou ect subject marathon oil company meter 098 6599 nacogodoches co tx deal 705819 julie please change 705819 term deal add may hsc less 0 18 george forwarded george weissman hou ect 05 29 2001 03 36 pm vance l taylor enron enronxgate 05 11 2001 02 58 pm kimberlee bennick hou ect ect cc brian riley hou ect ect susan smith enron enronxgate donald p reinhardt enron enronxgate melissa graves enron enronxgate george weissman hou ect ect subject fw marathon agreement kim would please generate send lst purchaser gtc based following information deal maker brian riley counterparty marathon oil company contact ed jaroch contract type first purchaser gtc contract term april may june 2001 contract price april fixed price 5 06 may facility 59636 county nacodoches co tx please well listing need additional information let know thanks vlt original message riley brian sent monday april 16 2001 1 57 pm taylor vance l subject marathon agreement vance please make sure wells listed well bore dedication marathon christian 1 christian 2 christian f 1 charles christian 1 ffot 1 tatum 1 tatum 2 tatum 3 thanks br,0
june 2001 wellhead nomination attachment provides details final total wellhead nomination june 2001 727 856 mmbtu significance reduced north central nomination meter 6633 25 000 mmbtu 14 000 mmbtu also 727 856 mmbtu includes approximate incremental 10 000 mmbtu 22 121 mmbtu 31 591 mmbtu volume spinnaker meter 9862 yet flowing expected flow first month changes nomination submitted 5 24 2001 noted column f spreadsheet george forwarded george weissman hou ect 05 29 2001 02 13 pm enron north america corp george weissman 05 24 2001 11 27 robert cotten hou ect ect cc daren j farmer hou ect brian riley hou ect ect melissa graves hou ect edward gottlob hou ect ect subject june 2001 wellhead nomination attachment provides details total wellhead nomination june 2001 734 436 mmbtu george,0
june 2001 wellhead nomination attachment provides details total wellhead nomination june 2001 734 436 mmbtu george,0
fw filling vacancies adding head count new policy please email justification hiring replacements consider alternatives automatically hiring also carefully consider level need hire see additional hires require multiple sign offs require face face meeting proceeding let know questions tks bob original message hall bob sent thursday october 04 2001 3 04 pm reeves leslie superty robert gossett jeffrey c white stacey w wynne rita mcclure mark subject filling vacancies adding head count recent budgeting experience think need tighten procedures around filling vacancies adding head count filling vacancies would like review positions think need challenge managers conservative possible would like sign replacements promise difficult adding personnel current budgeted number besides commercial team sign addition think may approved coo americas louise planning meeting next week discuss detail keep loop new hires resulting business changes asset management deals service arrangements let know think thanks bob,0
tglo status cost centers 11814 27117 rolling texas gas trading original message coffey jr jim sent tuesday october 30 2001 10 05 parker megan boyt eric farmer daren j cc bryan gary pond jim helton susan east laynie roberts linda subject tglo status megan mentioned yesterday still looks like volumes gas delivered tx glo linda robert origination fee deducted need execute pma txglo deduct volumes next delievery also entry missing file capture cost gas gas delivered txglo captured unify manually entered gas accounting darren need execute seperate deal ticket origination deduct susan laynie busines unit cost centers rolling 11814 coffey jr jim subject tglo status eric reviewed gas deals franks spreadsheet agree sitara soon october gas numbers forward attached spreadsheet tglo deals booked gl help current settlement position divided debit credit entries sales booked debit hits customer account create open sale apply cash credit hits revenue account 40004000 third party 40005000 intercompany profit center summary sale dollars egm already sent email risk update demand fees prior months book aug sept crude wait go ahead frank final gl let know questions megan status sales egm cleared invoices 3 905 963 20 open invoices 1 177 587 60 booked 3 093 424 22 8 176 975 55,0
fw state county verification cant figure make original message sheeren ryan sent tuesday october 23 2001 10 23 olsen michael smith george f subject state county verification follow e mail sent earlier th month please advised discrepancies state county information meter listed attached spreadsheet please review spreadsheet provide state county information may listed meters scheduler pipe please forward appropriate scheduler please hesitate contact thank ryan sheeren enron net works global facilities ryan sheeren enron com 713 853 5817,0
monthly budget vs actual comparison reports texas daren attached texas monthly budget vs actual comparison reports june july august 2001 please contact questions thanks elizabeth elizabeth webb elizabeth webb enron com 713 345 1694,0
fw txu gas distribution wallumrod ellen subject txu gas distribution enbridge consumers gas rich ellen problems following two counterparties txu gas distribution enbridge consumers gas txu gas distribution unconsolidated division txu gas company deals booked txu gas distribution confirmed txu gas company understand case enbridge consumers gas valid entity point correct name deals confirmed booked consumers gas co ltd relatively recent deal booked need changed described sitara 1085609 txu 1086002 enbridge consumers gas please advise something need end get issue resolved thanks max sonnonstine x 58261,0
fw meter 98 7266 may 2001 texas general land fuel volume fyi original message majorwitz buddy sent tuesday october 23 2001 9 55 olsen michael cc wynne rita schumack sherlyn subject meter 98 7266 may 2001 texas general land fuel volume mike may recall meter needs set may 2001 april 2001 screen print april 2001 looks like previously attempted set meter believe let one contracts canceled expired inquired done learned contact global counterparties temporarily set contract back short period give us time run volumes system unfamiliar process global counterparty personnel contact hopefully something may past since call meter enter actual volumes contracts set appear may 2001 case need enter volume follows contract 012 41500 05 002 hpl injection 16 149 contract 012 88494 05 001 tx genl land withdrawal 16 149 advised volume needs entered end october possible therefore prompt attention matter would appreciated questions please hesitate give call buddy x 31933,0
killing ena ena deals sitara jay let assume impact even though better zero deals vm want go zero 2000 deals questions would like discuss minimal impact know impact reason little impact 2 deals zero volume associated decided time span talking production months year let determine impact would like meet guys get detail determine impact thanks original message jaquet tammy sent thursday december 13 2001 4 29 pm krishnaswamy jayant cc pena matt superty robert mcclure mark wynne rita pinion richard farmer daren j heal kevin kinsey lisa lamadrid victor smith george f sullivan patti subject killing ena ena deals sitara importance high jay deal killed poses problem us unify paths associated deal therefore request deals zeroed call problem also would appreciate details deals killed addition copied rita mark volume management input regards tammy x 35375 original message pena matt sent thursday december 13 2001 3 39 pm krishnaswamy jayant pinion richard jaquet tammy cc severson russ truong dat aybar luis felicia subject killing ena ena deals sitara thanks jay tammy richard may want let schedulers know although may already original message krishnaswamy jayant sent thursday december 13 2001 3 38 pm pinion richard jaquet tammy cc severson russ pena matt truong dat aybar luis felicia subject killing ena ena deals sitara richars tammy killing 2000 deals sitara tonight whenever deal touched sitara bridge unify desk 2 desk deals minimal impact,0
blue dolpin august september 2001 darren received another invoice september production blue dolphin responsible transportation fees september future production months also dehydration fees mei apply aep well currently august invoices paid ena upstream responsible let know forward invoices original message olsen michael sent friday october 05 2001 1 18 pm beale antoinette subject blue dolpin august 2001 activity blue dolphin got aep old hpl business original message beale antoinette sent friday october 05 2001 11 39 olsen michael cc chance lee ann subject blue dolpin august 2001 mike received invoice blue dolphin august 2001 nothing scheduled ena upstream august production let know thoughts matter thanks,0
ferc issues nopr intra day recalls released capacity ngi daily gas price index published october 17 2001 ferc issues nopr intra day recalls released capacity given inability natural gas standards setting organization resolve issue intra day recalls released transportation capacity ferc issued notice proposed rulemaking nopr would give releasing shippers flexibility nominate recalled capacity next scheduling opportunity provided interstate pipeline existing gas industry standards board gisb standards require shipper wants nominate recalled capacity notify transportation provider later 8 central clock time cct nomination day latest bars partial day recalls capacity ferc proposes allow shippers recall capacity nominate recalled capacity three intra day nomination opportunities enabling releasing shippers recall renominate capacity quickly greater incentive release capacity providing capacity purchasers alternative purchasing pipeline interruptible service time proposal provide replacement shippers whose capacity recalled advance notice protection bumping provided interruptible shippers commission regulations nopr said rm 96 1 019 existing gisb standards applying capacity release recalls adopted 1996 one nomination per day 11 30 cct single non standardized intra day nomination noted circumstances recall standards developed markedly changed number nomination opportunities expanded four nomination opportunities given lack consensus supporting gisb existing recall standards standards setting group failure settle issue commission forced resolve policy question regarding partial day recalls nopr said permitting partial day recalls released capacity commission concluded keeping overall regulatory changes enacted order 637 natural gas supply association ngsa represents major producers houston based dynegy let ferc know big fans partial day recalls could undermine system reliability contend shutting production increasing scheduling problems overruns penalties operational flow orders commission discounted arguments use partial day recalls create additional scheduling problems since recalls scheduled according existing scheduling requirements effect releasing shippers using partial day recalls creating another form interruptible transportation compete pipeline interruptible capacity shippers purchasing recallable capacity subject scheduling rules apply interruptible transportation partial day recalls likely result shut production interruptible transactions subject bumped current standards nopr noted,0
path manager rewrite matt cora mark tag team one lisa original message pena matt sent friday october 12 2001 5 31 pm jaquet tammy farmer daren j heal kevin kinsey lisa lamadrid victor smith george f sullivan patti cc superty robert pinion richard subject path manager rewrite regards path manager rewrite make changes let know timeframe yet let know ready give plenty warning original message jaquet tammy sent friday october 12 2001 5 28 pm farmer daren j heal kevin kinsey lisa lamadrid victor smith george f sullivan patti cc superty robert pinion richard pena matt subject path manager rewrite desk managers wanted follow staff meeting week item get representative desks designated tester addition richard please respond person name matt would helpful us know need resources manage workload regards tammy original message pena matt sent monday october 08 2001 4 26 pm pinion richard jaquet tammy superty robert pena matt cc warner john ripley brian souza romeo rao ramesh subject path manager rewrite optimization project importance high currently identifying processes inefficient could possibly benefit rewritten even performed going foward would like bob appoint lead business person could ask questions suggest ideas could turn validate information desk managers schedulers approach nomlogic clarissa work issues worked quite nicely ever choose would need 15 time later coordination efforts testing may go 75 see happening though,0
path manager rewrite desk managers wanted follow staff meeting week item get representative desks designated tester addition richard please respond person name matt would helpful us know need resources manage workload regards tammy original message pena matt sent monday october 08 2001 4 26 pm pinion richard jaquet tammy superty robert pena matt cc warner john ripley brian souza romeo rao ramesh subject path manager rewrite optimization project importance high currently identifying processes inefficient could possibly benefit rewritten even performed going foward would like bob appoint lead business person could ask questions suggest ideas could turn validate information desk managers schedulers approach nomlogic clarissa work issues worked quite nicely ever choose would need 15 time later coordination efforts testing may go 75 see happening though,0
fw hpl imbalance payback transport agreement hpl physical payback think best way would imbalance transfered agreement schedule payback directly us guess need work aep people talked kim lastraps guys follow let know decided thanks bob original message baumbach david sent monday october 15 2001 1 49 pm farmer daren j olsen michael cc hall bob subject fw hpl imbalance payback original message laallen aep com mailto laallen aep com sent monday october 15 2001 1 16 pm dbaumba enron com subject hpl imbalance payback sorry guessed wrong e mail forwarded lauri allen hol aepin 10 15 2001 12 15 pm brian hull enron com dave bombeck enron com cc rita wynne enron com subject hpl imbalance payback brian relates imbalance due enron pre june 2001 aep hpl negotiating enron behalf clear historical imbalances lobo wants pay gas back wednesday guys take transport hpl market fee course outright sell hpl taking receipt king ranch realize wednesday may short notice party determining date resolution problem getting guys hold need let know want proceed 832 668 1181 thanks forwarded lauri allen hol aepin 10 15 2001 12 04 pm laallen aep com smaki aep com susan braden exxonmobil com cc garza israel subject hpl imbalance payback confirmed agreed hpl laurie allen exxon susan braden allow lobo pipeline payback hpl thompsonville imbalance hpl king ranch imbalance date 6798 dkthm would like schedule gas day wednesday october 17 please respond email agree date send nomination tomorrow morning party agreed email sean could please forward daxa bhavsar regards robert j perez jr lobo pipeline company l p e transportation exchange etn 639 4685 mailto roberto j perez jr usa conoco com,0
fw hpl imbalance payback original message laallen aep com mailto laallen aep com sent monday october 15 2001 1 16 pm dbaumba enron com subject hpl imbalance payback sorry guessed wrong e mail forwarded lauri allen hol aepin 10 15 2001 12 15 pm brian hull enron com dave bombeck enron com cc rita wynne enron com subject hpl imbalance payback brian relates imbalance due enron pre june 2001 aep hpl negotiating enron behalf clear historical imbalances lobo wants pay gas back wednesday guys take transport hpl market fee course outright sell hpl taking receipt king ranch realize wednesday may short notice party determining date resolution problem getting guys hold need let know want proceed 832 668 1181 thanks forwarded lauri allen hol aepin 10 15 2001 12 04 pm laallen aep com smaki aep com susan braden exxonmobil com cc garza israel subject hpl imbalance payback confirmed agreed hpl laurie allen exxon susan braden allow lobo pipeline payback hpl thompsonville imbalance hpl king ranch imbalance date 6798 dkthm would like schedule gas day wednesday october 17 please respond email agree date send nomination tomorrow morning party agreed email sean could please forward daxa bhavsar regards robert j perez jr lobo pipeline company l p e transportation exchange etn 639 4685 mailto roberto j perez jr usa conoco com,0
oasis sept 01 production mike missing following meters contract meter receipt delivery volume 028 27099 02 002 1265 delivery 10 000 028 27099 02 002 2187 delivery 60 028 27099 02 002 6301 receipt 18 963 questions give call need copy statement let know thanks stephen r swisher specialist energy operations enron net works llc phone 713 345 3042 fax 713 345 7701 email stephen swisher enron com,0
killing ena ena deals sitara jay deal killed poses problem us unify paths associated deal therefore request deals zeroed call problem also would appreciate details deals killed addition copied rita mark volume management input regards tammy x 35375 original message pena matt sent thursday december 13 2001 3 39 pm krishnaswamy jayant pinion richard jaquet tammy cc severson russ truong dat aybar luis felicia subject killing ena ena deals sitara thanks jay tammy richard may want let schedulers know although may already original message krishnaswamy jayant sent thursday december 13 2001 3 38 pm pinion richard jaquet tammy cc severson russ pena matt truong dat aybar luis felicia subject killing ena ena deals sitara richars tammy killing 2000 deals sitara tonight whenever deal touched sitara bridge unify desk 2 desk deals minimal impact,0
logistics powerpoint presentation hi friendly reminder need information gas logistics powerpoint presentation tomorrow friday october 12 th thanks time assistance please call questions thanks elizabeth x 51694 presentation located logistics management presentations gas logistics powerpointl ppt original message webb elizabeth sent thursday october 04 2001 2 56 pm lamadrid victor kinsey lisa sullivan patti jaquet tammy greif donna smith george f olinger kimberly farmer daren j calcagno suzanne williams jason trading cc superty robert newton lisbet garcia clarissa schrab mark l subject logistics powerpoint presentation hi per discussion today staff meeting would like review attached presentation put general information particular desk cost center respective slides one slide desk cost center called desk cost center x information another called asset management deals applicable please return attached presentation additions changes friday october 12 th please call questions concerns also please feel free utilize resource powerpoint presentations data gathering may need done thanks elizabeth presentation located logistics management gas logistics powerpointl elizabeth webb elizabeth webb enron com 713 345 1694,0
bosses day hey kids pool resources get el jefe something nice like last year mention names donna individuals within team want include rest us reindeer games bosses day suggestions round golf gift certificate nominate suzanne collect money objections thanks,0
